user_id,spread,influence,influence_normalised
9154138,1020,4.34925092553447,1
17987,1220,4.25589579203185,0.972059557313588
6781,3312,4.24051965239611,0.967457602047587
7905,3595,4.21258592752908,0.959097262242135
37056081,1699,4.16803213697053,0.945762670079309
10847,1023,4.16417641806492,0.944608684336317
8814,1150,4.10634063448068,0.927298898191418
9824599,1528,4.07742274268857,0.918644005118968
722098,1370,4.07742274268857,0.918644005118968
11663961,1060,4.07742274268857,0.918644005118968
1793195,1031,4.07742274268857,0.918644005118968
1063,1414,4.05713705740157,0.912572662217402
78122,1765,4.04427296429272,0.908722542328598
1810,1165,4.00588901036071,0.897234532781858
56042,2372,4.00250946395151,0.896223061647818
377782,1004,3.99747327714566,0.894715771330431
6144,1166,3.9538644777586,0.881664007445768
1047,1017,3.91938310149909,0.871344008095113
11747,1397,3.91562025289934,0.870217817689782
46993,1783,3.90317390753095,0.866492726349079
2799,2139,3.90248381313428,0.866286186631179
2521388,1304,3.85089925698366,0.850847342718111
5245,1599,3.84937896513329,0.850392331561059
48011,1277,3.84537429391766,0.849193765586377
3882,1063,3.83607996352632,0.846412047047025
8490,1232,3.82778461558518,0.843929315942508
7215815,1323,3.80559455984266,0.837288010237936
1175621,1059,3.80559455984266,0.837288010237936
2804281,1139,3.80559455984266,0.837288010237936
3026,3708,3.7929513885475,0.833504010476025
3185,1805,3.77907473712598,0.829350840005637
32033,1300,3.74935424615042,0.820455735434967
2299,2288,3.73555294217686,0.816325115851416
10084,1153,3.7297355320717,0.814584011666482
222404,1062,3.72792936474383,0.814043440271926
102383,1552,3.70674794789869,0.807704012099376
83443,1097,3.70149014939103,0.806130395177111
3799,1698,3.6968632867043,0.804745612285523
7812,1271,3.69407530534178,0.803911191825206
1363,1147,3.68909676719443,0.802421155288925
26653,3961,3.66091181736017,0.793985625865776
936,1529,3.6514233516614,0.791145804186005
11238,1775,3.64249765013512,0.788474413309317
3713557,1105,3.62437577127872,0.783050680317245
1574251,1036,3.62437577127872,0.783050680317245
940615,1034,3.62437577127872,0.783050680317245
43985510,1017,3.62437577127872,0.783050680317245
2583621,1049,3.62437577127872,0.783050680317245
3436015,1180,3.62437577127872,0.783050680317245
4413,1147,3.62437577127872,0.783050680317245
61822,1186,3.62437577127872,0.783050680317245
125980,1060,3.62437577127872,0.783050680317245
118151,1102,3.60172342270823,0.776271014077162
9696,1928,3.59514693441358,0.774302723878427
1711,1423,3.58813201356594,0.77220321433311
196317,1072,3.58318968296875,0.770724014426184
12464,1813,3.58122844066827,0.770137030336134
12170,1334,3.57814648848179,0.769214626766048
915,1312,3.57259897454616,0.767554300339905
28462,2201,3.57028061051338,0.766860432579733
8960,1598,3.5677448998525,0.766101514717033
6304,1018,3.5618865338429,0.764348152758393
159868,1129,3.55467623721568,0.762190168809293
302,4327,3.55188825585316,0.761355748348975
6914,1205,3.54886794271043,0.760451792850298
2490554,1278,3.54558499364224,0.759469232525647
189903,1289,3.54200359465875,0.758397348535115
92638,1105,3.54200359465875,0.758397348535115
3014,2641,3.540619188329,0.757983006824492
1186151,1082,3.53376637699676,0.755932015356904
145686,1069,3.53376637699676,0.755932015356904
176343,1024,3.53376637699676,0.755932015356904
1094,4079,3.52798279863833,0.754201036742412
3170,1556,3.52527174628282,0.753389640516872
102308,1064,3.52369866652099,0.752918830361313
837,1918,3.52039777784039,0.751930900854554
383641,1116,3.51777648388817,0.751146368599193
1728,3263,3.51777648388817,0.751146368599193
4278,1348,3.50905472401076,0.748536015822264
9473,2662,3.50151557564216,0.746279609184579
2001,1193,3.49493377944736,0.744309730373903
22564,2047,3.48846167985577,0.742372682876729
17948,1144,3.48279859271315,0.74067776631671
115759,1040,3.47336011414212,0.737852905383343
28104,2396,3.47336011414212,0.737852905383343
350758,1129,3.47336011414212,0.737852905383343
75487,1741,3.47336011414212,0.737852905383343
4747198,1282,3.45963141803878,0.733744016752984
7539,1277,3.45963141803878,0.733744016752984
772,1619,3.45963141803878,0.733744016752984
1633,1540,3.45544300227846,0.73249045750983
1356,1915,3.45178644883688,0.731396080392783
4978,1529,3.4501269361211,0.730899401547356
22058,1078,3.44757695316757,0.730136212101943
879,4051,3.44671029229447,0.729876827453828
1042,1396,3.43782701834526,0.727218134810656
142213,1363,3.42739882718749,0.724097060838238
83821,1259,3.42739882718749,0.724097060838238
112620,1128,3.42302156176324,0.722786980405373
65705,1209,3.41977391322266,0.721814985245501
2501,2226,3.41527716908958,0.72046914579338
518979,1462,3.39785228557381,0.715254017916388
4208100,1332,3.39785228557381,0.715254017916388
4115422,1287,3.39785228557381,0.715254017916388
4648741,1262,3.39785228557381,0.715254017916388
129353,1228,3.39785228557381,0.715254017916388
3905734,1114,3.39785228557381,0.715254017916388
49,1075,3.39785228557381,0.715254017916388
1713658,1074,3.39785228557381,0.715254017916388
108095,1319,3.39785228557381,0.715254017916388
87089,1183,3.39785228557381,0.715254017916388
8016,1168,3.39785228557381,0.715254017916388
58076,1425,3.39785228557381,0.715254017916388
65946,1151,3.39785228557381,0.715254017916388
94863,1026,3.39785228557381,0.715254017916388
3710,1202,3.39785228557381,0.715254017916388
1114,2094,3.39785228557381,0.715254017916388
478,1620,3.38902669522168,0.712612589511162
79595,1115,3.37948551646259,0.709756991235235
77073,1522,3.37725924141881,0.709090684970853
6945,1271,3.37725924141881,0.709090684970853
21983,1119,3.37725924141881,0.709090684970853
47408419,1341,3.37441882153537,0.708240570081818
895,1306,3.37441882153537,0.708240570081818
2487,1023,3.37441882153537,0.708240570081818
6345,1405,3.36913804090699,0.706660074795152
14664,1405,3.36830574396012,0.706410974994538
36,3010,3.36549178761597,0.705568780430552
11473,1449,3.36549178761597,0.705568780430552
840,1636,3.36208541940988,0.704549281747833
2548,1727,3.35787755280235,0.703289901022119
26898,1537,3.35254758843281,0.701694685436213
1821,2195,3.35254758843281,0.701694685436213
5562,1185,3.34557763502651,0.69960863428542
12558,1390,3.34557763502651,0.69960863428542
77110,1038,3.34557763502651,0.69960863428542
97702,1087,3.34557763502651,0.69960863428542
516118,1473,3.33960338924969,0.697820590441882
819,1445,3.33960338924969,0.697820590441882
1499655,1117,3.33607315310884,0.696764019079792
138442,1050,3.33607315310884,0.696764019079792
1766905,1031,3.32234445700549,0.692655130449433
3433,1146,3.32234445700549,0.692655130449433
180816,1031,3.32234445700549,0.692655130449433
69518,1550,3.32234445700549,0.692655130449433
290,1075,3.32234445700549,0.692655130449433
37557,2302,3.31630383072003,0.690847219452078
1092,2431,3.3149778395842,0.690450360940463
281966,1372,3.30921266073276,0.688724889150837
671,2243,3.30601844001777,0.687768884510637
6757,1567,3.30457790910706,0.687337745163089
2097,1317,3.30077079170026,0.686198305458873
255,2432,3.29488706479884,0.684437353188722
220,1812,3.29055168708199,0.683139809410714
289296,1213,3.29055168708199,0.683139809410714
646805,1126,3.29055168708199,0.683139809410714
105462,1695,3.28722453674118,0.682144019999693
3137,1346,3.28722453674118,0.682144019999693
1254,1818,3.28459054272134,0.681355686715955
1035,1747,3.28459054272134,0.681355686715955
1584,1226,3.27792808725945,0.679361667233582
55970,3808,3.27650041823188,0.678934377344496
62421,2555,3.27587810096348,0.678748122777467
284848,1760,3.27587810096348,0.678748122777467
2388,1511,3.27429402064384,0.678274020243188
9230,1449,3.27303322202211,0.677896673328158
175,4517,3.27303322202211,0.677896673328158
123,3598,3.26193819415085,0.674576020475872
99,2487,3.26193819415085,0.674576020475872
205,1397,3.26193819415085,0.674576020475872
798300,1202,3.26193819415085,0.674576020475872
2892788,1099,3.26193819415085,0.674576020475872
871343,1198,3.26193819415085,0.674576020475872
8838,1389,3.26193819415085,0.674576020475872
823,1333,3.26193819415085,0.674576020475872
38652,1219,3.26193819415085,0.674576020475872
95387,1979,3.26193819415085,0.674576020475872
96113,1019,3.26193819415085,0.674576020475872
29322,3378,3.26193819415085,0.674576020475872
1417,1356,3.2512782654118,0.671385589304068
1405,1567,3.25011957750537,0.671038803307129
6101,1190,3.24440089203175,0.669327246612576
161705,1063,3.24102833393193,0.668317867023483
1174,1163,3.23604979578458,0.666827830487202
1180,1983,3.22166735224777,0.662523280493501
68,2836,3.21251488817887,0.659784021406592
50724,1489,3.21251488817887,0.659784021406592
731,1240,3.21251488817887,0.659784021406592
131464,1013,3.21251488817887,0.659784021406592
889,1246,3.21251488817887,0.659784021406592
6714,2049,3.21251488817887,0.659784021406592
3495,1128,3.20368929782674,0.657142593001366
5540,1261,3.19797862171651,0.655433433445037
173120,1112,3.19797862171651,0.655433433445037
52963,1051,3.19797862171651,0.655433433445037
942,1004,3.19797862171651,0.655433433445037
308438,1002,3.19797862171651,0.655433433445037
30403,1871,3.19398114843938,0.654237021755614
39383,1159,3.18875368338464,0.652672483392515
107415,1111,3.18695110922785,0.652132987405244
323,3063,3.17721252677032,0.649218307785681
471,2097,3.1713287998689,0.647457355515531
10791556,1258,3.1713287998689,0.647457355515531
1089993,1204,3.1713287998689,0.647457355515531
230,1057,3.1713287998689,0.647457355515531
64113,1993,3.1713287998689,0.647457355515531
283,2019,3.15671438143632,0.643083377296122
5091,1415,3.15320692101249,0.642033622523459
237,1739,3.14748422242628,0.640320864736494
834324,1037,3.13647903283735,0.637027099761546
306,1103,3.1260241027279,0.633898023035356
473471,1073,3.1260241027279,0.633898023035356
61007,1150,3.1260241027279,0.633898023035356
7320039,1099,3.10660780395319,0.628086880543851
947306,1056,3.10660780395319,0.628086880543851
439152,1107,3.10660780395319,0.628086880543851
439991,1005,3.10660780395319,0.628086880543851
519,2462,3.09884128444331,0.625762423547253
5242,1374,3.09321725307409,0.624079196066957
5050,1081,3.08895662324892,0.6228040237334
268,1162,3.08071940558691,0.620338690555181
66817,1145,3.07284032782328,0.617980545776027
8832336,1114,3.05806705701643,0.613559024315098
285049,1174,3.05806705701643,0.613559024315098
3642,1321,3.0380796906307,0.607576965867964
932,1497,3.034361110838,0.606464024761518
42737,1489,3.03192973174279,0.605736332499618
103,4517,3.02031314273227,0.60225958058162
635611,1182,3.02031314273227,0.60225958058162
176,1018,3.01215013423841,0.599816457612222
5622,1007,2.99011001130495,0.59322002559484
61526469,1159,2.9711452543622,0.587544025951974
3801809,1388,2.96539835831896,0.5858240260602
401756,1238,2.94480531416396,0.579660693114665
1049767,1107,2.94480531416396,0.579660693114665
5893,1169,2.92738043064821,0.574445565237681
2077,1136,2.83580058560422,0.547036452147931
7446858,1626,2.71828182845905,0.511864030713808
1426798,1510,2.71828182845905,0.511864030713808
25096854,1417,2.71828182845905,0.511864030713808
10701608,1394,2.71828182845905,0.511864030713808
865259,1372,2.71828182845905,0.511864030713808
711275,1269,2.71828182845905,0.511864030713808
12670202,1239,2.71828182845905,0.511864030713808
7563318,1227,2.71828182845905,0.511864030713808
7139923,1221,2.71828182845905,0.511864030713808
5064294,1211,2.71828182845905,0.511864030713808
8314429,1205,2.71828182845905,0.511864030713808
6681203,1137,2.71828182845905,0.511864030713808
254087,1134,2.71828182845905,0.511864030713808
1156129,1122,2.71828182845905,0.511864030713808
15490010,1121,2.71828182845905,0.511864030713808
3774276,1106,2.71828182845905,0.511864030713808
7546949,1098,2.71828182845905,0.511864030713808
6194372,1088,2.71828182845905,0.511864030713808
2134221,1055,2.71828182845905,0.511864030713808
4844907,1052,2.71828182845905,0.511864030713808
1709248,1037,2.71828182845905,0.511864030713808
6869542,1035,2.71828182845905,0.511864030713808
4119055,1032,2.71828182845905,0.511864030713808
37783382,1031,2.71828182845905,0.511864030713808
16725217,1023,2.71828182845905,0.511864030713808
170610,1018,2.71828182845905,0.511864030713808
13259747,1016,2.71828182845905,0.511864030713808
140,1012,2.71828182845905,0.511864030713808
1319267,1007,2.71828182845905,0.511864030713808
2036512,1005,2.71828182845905,0.511864030713808
38,4047,2.71828182845905,0.511864030713808
12301805,1610,2.71828182845905,0.511864030713808
1645318,1557,2.71828182845905,0.511864030713808
46147817,1549,2.71828182845905,0.511864030713808
9948996,1533,2.71828182845905,0.511864030713808
5205902,1443,2.71828182845905,0.511864030713808
2180576,1435,2.71828182845905,0.511864030713808
2772077,1411,2.71828182845905,0.511864030713808
5554985,1362,2.71828182845905,0.511864030713808
7972437,1338,2.71828182845905,0.511864030713808
1137292,1307,2.71828182845905,0.511864030713808
3454800,1301,2.71828182845905,0.511864030713808
138,1294,2.71828182845905,0.511864030713808
17195578,1289,2.71828182845905,0.511864030713808
1567830,1277,2.71828182845905,0.511864030713808
3399661,1265,2.71828182845905,0.511864030713808
3337773,1251,2.71828182845905,0.511864030713808
23408601,1218,2.71828182845905,0.511864030713808
3040940,1210,2.71828182845905,0.511864030713808
1829784,1203,2.71828182845905,0.511864030713808
2253573,1153,2.71828182845905,0.511864030713808
1121413,1145,2.71828182845905,0.511864030713808
6190441,1139,2.71828182845905,0.511864030713808
16848387,1117,2.71828182845905,0.511864030713808
3947023,1114,2.71828182845905,0.511864030713808
489852,1110,2.71828182845905,0.511864030713808
11584965,1109,2.71828182845905,0.511864030713808
3967841,1105,2.71828182845905,0.511864030713808
1229650,1076,2.71828182845905,0.511864030713808
11160636,1055,2.71828182845905,0.511864030713808
648433,1048,2.71828182845905,0.511864030713808
3867322,1041,2.71828182845905,0.511864030713808
12330781,1038,2.71828182845905,0.511864030713808
1052577,1019,2.71828182845905,0.511864030713808
3588111,1018,2.71828182845905,0.511864030713808
411672,1006,2.71828182845905,0.511864030713808
241312,1004,2.71828182845905,0.511864030713808
188,2040,2.71828182845905,0.511864030713808
45669602,1745,2.71828182845905,0.511864030713808
10772829,1720,2.71828182845905,0.511864030713808
5295858,1694,2.71828182845905,0.511864030713808
424,1662,2.71828182845905,0.511864030713808
60316017,1492,2.71828182845905,0.511864030713808
2269398,1452,2.71828182845905,0.511864030713808
12616067,1358,2.71828182845905,0.511864030713808
1438278,1307,2.71828182845905,0.511864030713808
3926891,1274,2.71828182845905,0.511864030713808
2820630,1222,2.71828182845905,0.511864030713808
9738272,1208,2.71828182845905,0.511864030713808
329842,1157,2.71828182845905,0.511864030713808
1675122,1117,2.71828182845905,0.511864030713808
5553092,1108,2.71828182845905,0.511864030713808
54069852,1089,2.71828182845905,0.511864030713808
368,1073,2.71828182845905,0.511864030713808
1873315,1045,2.71828182845905,0.511864030713808
11378142,1043,2.71828182845905,0.511864030713808
1184457,1024,2.71828182845905,0.511864030713808
4936314,1022,2.71828182845905,0.511864030713808
2652649,1016,2.71828182845905,0.511864030713808
44,3633,2.71828182845905,0.511864030713808
102,2815,2.71828182845905,0.511864030713808
397040,1879,2.71828182845905,0.511864030713808
6264528,1457,2.71828182845905,0.511864030713808
7006232,1436,2.71828182845905,0.511864030713808
10865255,1193,2.71828182845905,0.511864030713808
1542431,1130,2.71828182845905,0.511864030713808
150660,1091,2.71828182845905,0.511864030713808
389648,1031,2.71828182845905,0.511864030713808
4467778,3156,2.71828182845905,0.511864030713808
23682,1078,2.53773764215608,0.457828603839065
9024,1670,2.52592553652135,0.454293335363617
1640,1922,2.36739464510788,0.406846311087879
2420770,1009,2.30820977898018,0.389132755358267
728,1340,2.29821752885472,0.386142155040279
12711,1035,2.26349869367305,0.375751086138803
2668397,1150,2.22577371544517,0.364460302734883
207,2181,2.19829502760017,0.356236151860419
3209,3306,2.18830277747472,0.353245551542436
92106,1235,2.15602012322325,0.343583612053558
10292,1563,2.13363929149428,0.336885208626392
5063,1020,2.11978449090017,0.33273857793339
12219,2733,2.08159141368772,0.321307696257856
113790,1009,2.074197727655,0.319094825330593
4,2201,2.06090158837516,0.315115397488113
10734733,1298,2.06090158837516,0.315115397488113
13691075,1139,2.06090158837516,0.315115397488113
26,2762,2.06090158837516,0.315115397488113
83,3352,2.06090158837516,0.315115397488113
1416,2035,2.06090158837516,0.315115397488113
36823324,2776,2.05174202576015,0.31237401386329
67424,1079,2.02919541009246,0.305625992632964
2581768,3549,2.01510377530015,0.301408479364009
1108847,1506,2.01510377530015,0.301408479364009
1613187,1166,2.01510377530015,0.301408479364009
281804,1025,1.98176964362225,0.291431841114954
60691,2089,1.97846552484015,0.290442944864728
2198385,1163,1.97846552484015,0.290442944864728
14992,1045,1.97846552484015,0.290442944864728
3605700,1320,1.97846552484015,0.290442944864728
6038231,1061,1.94848877446379,0.281471143910769
161626,1021,1.93545540473493,0.277570360887309
3217733,1275,1.92603812503161,0.274751844605019
126237,1455,1.92350814915016,0.273994643115806
780519,1283,1.91896708449337,0.272635538886422
360325,1065,1.91896708449337,0.272635538886422
5310,1483,1.91542618213691,0.271575775211549
1067163,1123,1.90310785239012,0.26788899791962
53984,1263,1.89527613283295,0.265545027071816
224643,1065,1.88425288080014,0.262245856152286
2141830,1002,1.86855077346014,0.257546341366879
621,2063,1.85481142953764,0.25343426592965
201602,1014,1.84713409202571,0.251136500389736
2775,3060,1.83449268148324,0.247353027606986
1449,2848,1.82036403272099,0.243124436353704
35716,1084,1.81359339777014,0.241098039617958
2295,1804,1.78559784508139,0.232719195241366
29755,1061,1.75318854970827,0.223019353080524
3506522,1245,1.74451553135761,0.22042358825161
133415,1047,1.66110775109783,0.195460308606321
2760208,2679,1.64872127070013,0.191753134371188
30734482,1517,1.64872127070013,0.191753134371188
6280192,1464,1.64872127070013,0.191753134371188
11547836,1384,1.64872127070013,0.191753134371188
4241038,1309,1.64872127070013,0.191753134371188
1328790,1306,1.64872127070013,0.191753134371188
4128365,1231,1.64872127070013,0.191753134371188
2923810,1199,1.64872127070013,0.191753134371188
298535,1190,1.64872127070013,0.191753134371188
735714,1153,1.64872127070013,0.191753134371188
246525,1146,1.64872127070013,0.191753134371188
3026860,1144,1.64872127070013,0.191753134371188
23291520,1125,1.64872127070013,0.191753134371188
1395749,1102,1.64872127070013,0.191753134371188
2162084,1062,1.64872127070013,0.191753134371188
1528402,1056,1.64872127070013,0.191753134371188
4453608,1030,1.64872127070013,0.191753134371188
14729584,1008,1.64872127070013,0.191753134371188
71,1487,1.64872127070013,0.191753134371188
1330384,1414,1.64872127070013,0.191753134371188
6517517,1401,1.64872127070013,0.191753134371188
204829,1201,1.64872127070013,0.191753134371188
8007802,1060,1.64872127070013,0.191753134371188
8987081,1038,1.64872127070013,0.191753134371188
697595,1012,1.64872127070013,0.191753134371188
10754184,1010,1.64872127070013,0.191753134371188
0,1625,1.64872127070013,0.191753134371188
2096993,1147,1.64872127070013,0.191753134371188
89744,1021,1.64872127070013,0.191753134371188
618760,1015,1.64872127070013,0.191753134371188
1500299,1258,1.64872127070013,0.191753134371188
1541723,1231,1.64872127070013,0.191753134371188
6295235,1236,1.64872127070013,0.191753134371188
15075,2006,1.62643219447114,0.185082192629226
8949,1020,1.61538681454264,0.181776399007997
192,2089,1.59498562866981,0.175670487707484
149414,2421,1.55068047231788,0.162410309768485
139581,1077,1.54968584772659,0.16211262660587
2429,2396,1.54803064254877,0.161617236972007
420,1962,1.4674576190717,0.137502377295129
972,1115,1.45911979169062,0.135006932434952
2302798,1160,1.41763249543877,0.122590117422778
3694181,1021,1.41763249543877,0.122590117422778
1743248,1251,1.41242795835652,0.121032441217944
6388152,2614,1.39561242508609,0.115999686981986
8689849,2291,1.39561242508609,0.115999686981986
36285205,1835,1.39561242508609,0.115999686981986
10938918,1674,1.39561242508609,0.115999686981986
3406533,1463,1.39561242508609,0.115999686981986
1531502,1382,1.39561242508609,0.115999686981986
5276974,1336,1.39561242508609,0.115999686981986
17892367,1291,1.39561242508609,0.115999686981986
6128443,1213,1.39561242508609,0.115999686981986
11130577,1205,1.39561242508609,0.115999686981986
712,1200,1.39561242508609,0.115999686981986
11786412,1191,1.39561242508609,0.115999686981986
2544870,1144,1.39561242508609,0.115999686981986
16917227,1141,1.39561242508609,0.115999686981986
3977548,1138,1.39561242508609,0.115999686981986
1842135,1117,1.39561242508609,0.115999686981986
5391458,1071,1.39561242508609,0.115999686981986
4522624,1007,1.39561242508609,0.115999686981986
4962862,1091,1.39561242508609,0.115999686981986
8024321,1064,1.39561242508609,0.115999686981986
2700105,1046,1.39561242508609,0.115999686981986
7727194,1019,1.39561242508609,0.115999686981986
29,1681,1.39561242508609,0.115999686981986
7486351,1472,1.37825381500992,0.11080439421391
168,1123,1.35012618613216,0.102386020493287
2548753,1030,1.35012618613216,0.102386020493287
830115,2686,1.28402541668774,0.0826025903711753
4832144,1983,1.28402541668774,0.0826025903711753
2655399,1423,1.28402541668774,0.0826025903711753
151,1224,1.28402541668774,0.0826025903711753
2486755,1086,1.28402541668774,0.0826025903711753
4139919,1066,1.28402541668774,0.0826025903711753
14141410,1060,1.28402541668774,0.0826025903711753
6258993,1013,1.28402541668774,0.0826025903711753
725422,1501,1.28402541668774,0.0826025903711753
7974760,1343,1.28402541668774,0.0826025903711753
1418508,1148,1.28402541668774,0.0826025903711753
66509,1032,1.28402541668774,0.0826025903711753
2512815,1118,1.28402541668774,0.0826025903711753
55102,1021,1.25905383674092,0.0751287967819476
9294395,1701,1.22140275816017,0.063860130949689
106143,1185,1.22140275816017,0.063860130949689
46636642,1142,1.22140275816017,0.063860130949689
10678997,1136,1.22140275816017,0.063860130949689
1338663,1100,1.22140275816017,0.063860130949689
5822420,1053,1.22140275816017,0.063860130949689
693,1931,1.19600392593699,0.0562584641809991
794891,1869,1.18136041286565,0.0518757781695633
16236941,1489,1.18136041286565,0.0518757781695633
3020425,1353,1.18136041286565,0.0518757781695633
465,1764,1.18136041286565,0.0518757781695633
7712445,1262,1.15356499489511,0.0435568325089173
4728422,1231,1.15356499489511,0.0435568325089173
14503842,1131,1.15356499489511,0.0435568325089173
8599094,1495,1.13314845306683,0.037446325294102
24195417,1411,1.13314845306683,0.037446325294102
6572836,1304,1.13314845306683,0.037446325294102
