,user_id,X,pr_value
14653,-6689151455210889216,17953,2.998929e-06
14654, 8935341455275139072,17954,2.998889e-06
14655, 4403715789017343488,17955,2.998822e-06
14656,-2456890190241703424,17956,2.99882e-06
14657, 6234065817280034816,17957,2.998763e-06
14658, -203064307939416096,17958,2.998661e-06
14659,-6849363099494274048,17959,2.998558e-06
14660,-5878781074128594944,17960,2.998492e-06
14661,-4589375324969031168,17961,2.998454e-06
14662, -776060394317182976,17962,2.998391e-06
14663, 8155000864725620736,17963,2.998347e-06
14664, 8312069778856476672,17964,2.998317e-06
14665, 5847551902529816576,17965,2.998302e-06
14666, 5601204009590843392,17967,2.9982e-06
14667,-4572324242184434688,17968,2.998095e-06
14668,-5311953876724770816,17969,2.998084e-06
14669, 7258987936560057344,17970,2.998006e-06
14670,-3663588385389987328,17971,2.997994e-06
14671,-8853001289229697024,17972,2.997966e-06
14672,-1544159829918427648,17973,2.997965e-06
14673,-5465193994111794176,17974,2.997945e-06
14674, 1810658717581417728,17975,2.997793e-06
14675,-3600498728210664960,17976,2.997739e-06
14676, 1505449291146505984,17977,2.997624e-06
14677,-2156437949705195264,17978,2.997614e-06
14678, 8957569795278288896,17979,2.997603e-06
14679, 4807597605855073280,17980,2.99754e-06
14680,-6005911095819866112,17981,2.997454e-06
14681, 8111047385057179648,17982,2.997392e-06
14682, 1118970876568366976,17983,2.997261e-06
14683,-6123494499234076672,17984,2.997187e-06
14684,-2151298026863886336,17985,2.997183e-06
14685,-3970648151543534592,17986,2.997174e-06
14686,-6640737222418739200,17987,2.997154e-06
14687, 8365551790446537728,17988,2.997142e-06
14688,-7581578856967750656,17989,2.997137e-06
14689,-7400607488086950912,17990,2.997059e-06
14690, 4344985159794220544,17991,2.996937e-06
14691, -757569409767733632,17992,2.996813e-06
14692,-7304698683299086336,17993,2.99676e-06
14693,-3179247590045379584,17994,2.996647e-06
14694,-8176289564133729280,17995,2.996525e-06
14695,-8995208803091174400,17996,2.996367e-06
14696, 2866257436845319168,17997,2.996367e-06
14697,-8845527724470838272,17998,2.996326e-06
14698,-7867158488763756544,17999,2.996291e-06
14699,-6347199013873638400,18000,2.996222e-06
14700,-4326194466665456640,18001,2.996205e-06
14701,  197003286017080128,18002,2.996135e-06
14702, 2620280310667687936,18003,2.995984e-06
14703, 2190770010300678400,18004,2.995874e-06
14704,-8402948646051254272,18005,2.995756e-06
14705,-4751014752462510080,18006,2.995725e-06
14706, 8334218766196231168,18007,2.995722e-06
14707,-4422559357744361984,18008,2.995716e-06
14708,-2121802476594699520,18009,2.995675e-06
14709, 6304161773769023488,18010,2.995598e-06
14710, 4783678442729097216,18011,2.99555e-06
14711,  942677179949267840,18013,2.995279e-06
14712, 7333882092176406528,18014,2.9952e-06
14713,-3022157207213829120,18015,2.995196e-06
14714,  -94124263737385776,18016,2.995177e-06
14715,-1499216041578551040,18017,2.995096e-06
14716, 8840394820423909376,18018,2.995013e-06
14717, 4315620322208016896,18019,2.994968e-06
14718, 4283888131600681984,18020,2.994921e-06
14719, -905842229366870528,18021,2.994801e-06
14720,-4617786785624567808,18022,2.994688e-06
14721,-8392786993976664064,18023,2.994566e-06
14722,  603808834031654912,18024,2.99454e-06
14723,-6190574772167845888,18025,2.994512e-06
14724, -413753252016969920,18026,2.9945e-06
14725, 7559085030969099264,18027,2.994127e-06
14726, 7819392967405526016,18028,2.994055e-06
14727, 8185307532419741696,18029,2.993954e-06
14728, -168153303251053440,18030,2.993926e-06
14729,  216957235627628416,18031,2.993786e-06
14730,-2170149680196338688,18032,2.993766e-06
14731,-8662490207514489856,18033,2.993645e-06
14732, 8516421472226905088,18034,2.993593e-06
14733,-3698864033832240640,18035,2.993555e-06
14734,-2929904580688619008,18036,2.99351e-06
14735, 5284877934716383232,18037,2.993389e-06
14736, 5442948487120260096,18038,2.993373e-06
14737,-1232779908548211968,18039,2.993278e-06
14738, -716361778634669952,18040,2.993244e-06
14739,-1948972680095275520,18041,2.993242e-06
14740,-4008714896028669440,18042,2.993218e-06
14741, 1466403856912653824,18043,2.993075e-06
14742, 4684743890722382848,18044,2.99305e-06
14743,-2414345000837028352,18045,2.992995e-06
14744, 6304529044282792960,18046,2.992877e-06
14745, 2314881276591009792,18047,2.992833e-06
14746, 3753955325468231680,18048,2.992812e-06
14747,-4102983170345626624,18049,2.992804e-06
14748, 8961223823588108288,18050,2.992681e-06
14749,-7816440796738448384,18051,2.992629e-06
14750, 2421911199928858112,18052,2.99256e-06
14751, 8759202029376913408,18053,2.992363e-06
14752, 3161768064401388544,18054,2.992347e-06
14753,-6334446833132493824,18055,2.992123e-06
14754, 1716275593035830272,18056,2.992035e-06
14755, 2629700423847841280,18057,2.991871e-06
14756, 3560124480476613120,18058,2.991745e-06
14757, 8238693158621789184,18059,2.99174e-06
14758, -446850831328353792,18060,2.991707e-06
14759, 8521290373934232576,18061,2.991628e-06
14760, 6338411255495673856,18062,2.991583e-06
14761,-7236711494576207872,18063,2.991543e-06
14762,-2883495135863539200,18064,2.991486e-06
14763, -248445624907205248,18065,2.99148e-06
14764,-8331089064690484224,18066,2.991329e-06
14765,-7918106396764730368,18067,2.991292e-06
14766,-6333278635056321536,18068,2.991222e-06
14767, 3267333871312797184,18069,2.991156e-06
14768,-2293312797368425728,18070,2.991075e-06
14769, 3817881876903358976,18071,2.99104e-06
14770, 8446261661983483904,18072,2.990885e-06
14771, 4630450768848395264,18073,2.990853e-06
14772,-3648271335256016896,18074,2.990826e-06
14773, 6069783775586105344,18075,2.990793e-06
14774,-4840323366558645248,18076,2.99075e-06
14775,-1666902255191888640,18077,2.990703e-06
14776,-4457657895574144512,18078,2.990679e-06
14777,-4955122707020067840,18079,2.99054e-06
14778,-2553462170754511872,18080,2.990389e-06
14779, 2070899325060130048,18081,2.990359e-06
14780, 2454312070490972160,18082,2.990305e-06
14781, 8622326654890695680,18083,2.990214e-06
14782,  352727388968412352,18084,2.990093e-06
14783, 6728785145241438208,18085,2.990001e-06
14784,-1898310594831625728,18086,2.989882e-06
14785, 1019324435404251264,18087,2.989838e-06
14786, 5944749841549038592,18088,2.989728e-06
14787, 7257767098371328000,18089,2.989597e-06
14788,-8977475690388728832,18090,2.989592e-06
14789, 2513458226280711168,18091,2.989478e-06
14790, 6003145174137714688,18092,2.98946e-06
14791, 1379997332666536960,18093,2.989435e-06
14792,  212081821630367680,18094,2.989404e-06
14793, 6486406319105755136,18095,2.989355e-06
14794,-6894416661423415296,18096,2.989323e-06
14795,-7778157225006117888,18097,2.989148e-06
14796,-1808196483368615168,18098,2.989096e-06
14797,-7753158040998138880,18099,2.989085e-06
14798,-2497036864865612288,18100,2.98871e-06
14799,-3841465639397460480,18101,2.988504e-06
14800,-2373405891314604544,18102,2.988473e-06
14801,-8864149757441415168,18103,2.988412e-06
14802,-1734962438092656384,18104,2.988303e-06
14803, 9188234250628665344,18105,2.988297e-06
14804,-2565103442623431680,18106,2.988244e-06
14805,-6252344656202047488,18107,2.988241e-06
14806,-9004582663913824256,18108,2.988229e-06
14807, 7095449855443692544,18109,2.988159e-06
14808,-1660319695457809152,18110,2.987996e-06
14809,-6316241918631010304,18111,2.98763e-06
14810,-5633088971338758144,18112,2.987418e-06
14811, 5598634063702804480,18113,2.987319e-06
14812,-7897338732642666496,18114,2.987313e-06
14813, 7325936131878796288,18115,2.987224e-06
14814,-7725608455914712064,18116,2.987112e-06
14815,-3775066676489361408,18117,2.986977e-06
14816, 8584244298146880512,18118,2.986961e-06
14817,-1736612562608027648,18119,2.986908e-06
14818, 5600094437470254080,18120,2.986897e-06
14819, 6030308970832622592,18121,2.986834e-06
14820,-2973581847890637824,18122,2.986731e-06
14821,-6594780030386301952,18124,2.986671e-06
14822,  869366190358738432,18123,2.986671e-06
14823, 3595461748819546112,18125,2.986596e-06
14824, 4836067576869322752,18126,2.986548e-06
14825, 4344696660587192320,18127,2.986476e-06
14826,-8401206768392297472,18128,2.986444e-06
14827,-3674580477863575040,18129,2.986431e-06
14828, -535146407764142656,18130,2.98625e-06
14829,-2436785285068070400,18131,2.986181e-06
14830,-7685185390700172288,18132,2.986177e-06
14831,-2033166485675286528,18133,2.986072e-06
14832, 1586139538885420288,18134,2.986051e-06
14833, 2660613681217451008,18135,2.986023e-06
14834,  165154587862148192,18136,2.986016e-06
14835, 8124822505927515136,18137,2.985977e-06
14836, 3453731403274315264,18138,2.985866e-06
14837,-1625215318806096128,18140,2.985667e-06
14838,-7439844566448173056,18141,2.985577e-06
14839, 6677164281782730752,18142,2.985563e-06
14840, 2020812878417004544,18143,2.985515e-06
14841, 4723668134837406720,18144,2.985348e-06
14842,-1138404708006076416,18145,2.985166e-06
14843,-5164775199185422336,18146,2.985113e-06
14844, 5143693796610560000,18147,2.98504e-06
14845, 5850844803064826880,18148,2.985031e-06
14846,-8666254511974082560,18149,2.984974e-06
14847,-6852924863206093824,18150,2.984949e-06
14848, 7194670657000455168,18151,2.984883e-06
14849,-8844931795340691456,18152,2.984834e-06
14850, 7246925263888016384,18153,2.984764e-06
14851,  449328936683033664,18154,2.984376e-06
14852,-6280552382346175488,18155,2.98433e-06
14853, 6691400197000103936,18156,2.984189e-06
14854,-4804010379472257024,18157,2.984107e-06
14855,-2899854479573848064,18158,2.984094e-06
14856,-5409556891586614272,18159,2.983955e-06
14857,-8060817303412724736,18160,2.983916e-06
14858,-5274236888957696000,18161,2.983896e-06
14859,-6587678579048706048,18162,2.983585e-06
14860,-7296379865385003008,18163,2.983109e-06
14861, 1701360231862666496,18164,2.983105e-06
14862, 2697149400393460736,18165,2.982888e-06
14863,-5720972374450173952,18166,2.982768e-06
14864, 3960648580496608768,18167,2.982551e-06
14865, 7167578736413723648,18168,2.982293e-06
14866,-7458989726595768320,18169,2.982266e-06
14867,-4948106185141217280,18170,2.982234e-06
14868, 1333482826318582272,18171,2.982222e-06
14869,-5577129881964058624,18172,2.982124e-06
14870, 8423325284544732160,18173,2.982046e-06
14871,-1501782859642855424,18174,2.981981e-06
14872, 6410180480015854592,18175,2.98196e-06
14873, 8116842656847584256,18176,2.981836e-06
14874, 1305707962689904384,18177,2.981781e-06
14875, 1246825790288391168,18178,2.981643e-06
14876, 4979278417570239488,18179,2.981612e-06
14877,-2888336137271667200,18180,2.981527e-06
14878, 8089770830257440768,18181,2.981357e-06
14879, 3581724365031454720,18182,2.981305e-06
14880,-1796561006199556864,18183,2.981205e-06
14881, 7877433337885172736,18184,2.981104e-06
14882,-7256613058712630272,18185,2.981057e-06
14883, 6731825331979956224,18186,2.981024e-06
14884, 4155290957136156672,18187,2.9809e-06
14885, 6595839734233577472,18188,2.98089e-06
14886,-4041042419118711808,18189,2.980743e-06
14887, 3654241348587210752,18190,2.980726e-06
14888,-9143657643807024128,18191,2.980673e-06
14889, -521197952074232512,18192,2.980619e-06
14890, 7969761844491162624,18193,2.980615e-06
14891, 8280995260036272128,18194,2.980496e-06
14892, 8089097465195418624,18195,2.980302e-06
14893,-6168189717830327296,18196,2.980271e-06
14894, 6130247696484172800,18197,2.980223e-06
14895, 5387741639443148800,18198,2.98021e-06
14896,-3775368191581409792,18199,2.980161e-06
14897,-7957315021030122496,18200,2.980154e-06
14898, 7905568329404298240,18201,2.980022e-06
14899, 6542604789139162112,18202,2.980006e-06
14900, 6883983319545875456,18203,2.97998e-06
14901, 8449456205659143168,18204,2.97997e-06
14902, 6072940922988944384,18205,2.979885e-06
14903, 7803609889560880128,18206,2.979661e-06
14904, 5954824790697339904,18207,2.979614e-06
14905, -651690860666194688,18208,2.979578e-06
14906, 9006735737549334528,18209,2.979448e-06
14907, -405563244605724800,18210,2.979438e-06
14908,-3264946943040925696,18211,2.979422e-06
14909,-3833506188314275840,18212,2.97924e-06
14910, 4583674505170445312,18213,2.979191e-06
14911, 8686731631411890176,18214,2.979153e-06
14912,-1812873012673839104,18215,2.979106e-06
14913, -231034576810547840,18216,2.979022e-06
14914,-3809773664375425536,18217,2.978969e-06
14915, 3825542298791788544,18218,2.978913e-06
14916,-1889212331979244800,18219,2.978835e-06
14917,-3936734087655036416,18220,2.978802e-06
14918, -179739590999678528,18221,2.978796e-06
14919, 8931288398999890944,18222,2.978787e-06
14920,-4342857949555492864,18223,2.978738e-06
14921,-1057465014933484672,18224,2.978726e-06
14922,-6691602020629863424,18225,2.978673e-06
14923,  635354602377177472,18226,2.978572e-06
14924,   65536379500204144,18227,2.978551e-06
14925,-6559203106594840576,18228,2.978515e-06
14926,-2588682955058377728,18229,2.978498e-06
14927,-8348835893387461632,18230,2.978467e-06
14928, -655149761657627648,18231,2.978454e-06
14929, 8815460464896124928,18232,2.97824e-06
14930, 2311795007960808448,18233,2.978191e-06
14931,-2589627691286031872,18234,2.97819e-06
14932,-6061425363636075520,18235,2.978117e-06
14933,-4908648820446923776,18236,2.978016e-06
14934,-4593133982447737856,18237,2.977986e-06
14935,-3392111592295684096,18238,2.97795e-06
14936,-2673219099500124672,18239,2.977918e-06
14937,-7911740717297530880,18240,2.977882e-06
14938,-4026767057137351680,18241,2.977843e-06
14939,-6893367691316669440,18242,2.977766e-06
14940,-8457479529373713408,18243,2.977757e-06
14941, 4749260141584013312,18244,2.977647e-06
14942, 9103406259319229440,18245,2.977483e-06
14943,-8257048170848478208,18246,2.977449e-06
14944, 1897786775327220224,18247,2.977376e-06
14945,-4165182929400978432,18248,2.977339e-06
14946, 9116913410055860224,18249,2.977111e-06
14947,-7827835657349989376,18250,2.976968e-06
14948, 7332420441878907904,18251,2.976957e-06
14949,-1239865503776115712,18252,2.976902e-06
14950, 6584161997317424128,18253,2.976638e-06
14951, 6083634607935142912,18254,2.976316e-06
14952,-2900535781671755776,18255,2.976291e-06
14953, 1635539736430168576,18256,2.976213e-06
14954, 6679315999293861888,18257,2.976113e-06
14955, 3136063242248902656,18258,2.976035e-06
14956,-5029084268582160384,18259,2.975869e-06
14957,-4771372677196471296,18260,2.9757e-06
14958,  -72085652030786768,18261,2.97566e-06
14959, 2499529188618609664,18262,2.975652e-06
14960,-4554733617212475392,18263,2.975562e-06
14961,-5309123533606893568,18264,2.975533e-06
14962, 8532639452799967232,18265,2.975484e-06
14963,-2739637660629922304,18266,2.97546e-06
14964,-5253646644907811840,18267,2.975409e-06
14965, 6115813384062091264,18268,2.975244e-06
14966,-1030590027651673344,18269,2.97521e-06
14967, 1336542173877214720,18270,2.975209e-06
14968,-8785155766308467712,18271,2.975098e-06
14969,-1632825020207699968,18272,2.975016e-06
14970,  811667574009412864,18273,2.974909e-06
14971,-4471990980679203328,18274,2.974805e-06
14972,-8777414183722683392,18275,2.974789e-06
14973,  498012744587908352,18276,2.974708e-06
14974,-5524599481113858048,18277,2.974606e-06
14975,-5854877477283706880,18278,2.974521e-06
14976,-4381236269586081792,18279,2.974513e-06
14977, 1079820804511328384,18280,2.974463e-06
14978,-8196486147957083136,18281,2.974438e-06
14979,-4899353216260290560,18282,2.974374e-06
14980, 7264157396151998464,18283,2.974365e-06
14981, 3183168443041384960,18284,2.974247e-06
14982, 6551581384520179712,18285,2.974192e-06
14983, 3742527596547801088,18286,2.974149e-06
14984,-8531015072112765952,18287,2.974066e-06
14985,-7974704072762542080,18288,2.973978e-06
14986, 5062493221162788864,18289,2.973961e-06
14987,  485356960217921792,18290,2.973849e-06
14988, 9039031796904286208,18291,2.973797e-06
14989, 3965173029266672128,18292,2.973687e-06
14990, 8574778917996281856,18293,2.97365e-06
14991,-2092764314517903872,18294,2.973627e-06
14992,-4969995471164926976,18296,2.973566e-06
14993,-1972912299330990080,18297,2.973508e-06
14994, 3499263122154219520,18298,2.973462e-06
14995, 5473332127388115968,18299,2.973402e-06
14996, 3484407909269862912,18300,2.973344e-06
14997,-2638437185559315456,18301,2.973285e-06
14998, 4911332463080600576,18302,2.973222e-06
14999,-3073663809605962240,18303,2.973114e-06
15000,-2162269962978820608,18304,2.973107e-06
15001,-2756623132992912384,18305,2.973056e-06
15002,    1833708396721332,18306,2.973034e-06
15003,-3406777780721295872,18307,2.972939e-06
15004, 3639882459591634432,18308,2.972881e-06
15005,-5727470055037096960,18309,2.972771e-06
15006, 3782259249356387840,18310,2.97274e-06
15007, 1523384816195649536,18311,2.972714e-06
15008,-3851231721979921920,18312,2.972712e-06
15009,-5256556301956911104,18313,2.972701e-06
15010,-4359360011521115136,18314,2.972632e-06
15011,-3156224853923840000,18315,2.97263e-06
15012, 4166268021063040512,18316,2.972615e-06
15013, 7579071260712348672,18317,2.972567e-06
15014,-9049197699537709056,18318,2.972495e-06
15015, -765521694858144896,18319,2.972423e-06
15016,-5400055685195660288,18320,2.972284e-06
15017,-4964600825965219840,18321,2.972154e-06
15018, 2115322327926730496,18322,2.972134e-06
15019, 2060968604601331968,18323,2.972014e-06
15020, 4989709205065228288,18324,2.971781e-06
15021, 3383649592199208960,18325,2.97176e-06
15022, 4072201432774324224,18326,2.971655e-06
15023, 5876661160787391488,18327,2.97137e-06
15024,-2224131308890521088,18328,2.971339e-06
15025,-7367892538290548736,18329,2.971297e-06
15026,-5481387525601850368,18330,2.971279e-06
15027,-3902082638302656512,18331,2.971278e-06
15028,-6596434740040800256,18332,2.971228e-06
15029,-5506826309944353792,18333,2.971071e-06
15030,-1722047444800453120,18334,2.971043e-06
15031, -353267673676212416,18335,2.970913e-06
15032,-5988664909089260544,18336,2.97077e-06
15033,-3701204816194838016,18337,2.970665e-06
15034,-7760340217842842624,18338,2.970578e-06
15035,  893301964558477440,18339,2.970544e-06
15036,-3366125373937335808,18340,2.970405e-06
15037,-2376066569947579904,18341,2.970374e-06
15038,-3950086684413869568,18342,2.970305e-06
15039, 1985819471758502144,18343,2.970296e-06
15040, -613645489065227392,18344,2.970253e-06
15041, 7438802235140367360,18345,2.970121e-06
15042, 8373230431458039808,18346,2.970046e-06
15043,-4651794813990745088,18347,2.969978e-06
15044, 4692047484364309504,18348,2.969961e-06
15045, 8471708231749937152,18349,2.969954e-06
15046,-5141424087016506368,18350,2.969946e-06
15047,-5863179169136504832,18351,2.969875e-06
15048,-7721475611053502464,18352,2.969831e-06
15049,-3379791447674664448,18353,2.969731e-06
15050, 8359555496302484480,18354,2.969694e-06
15051, 7201570994167757824,18355,2.969615e-06
15052,-7683853989989955584,18356,2.969591e-06
15053,  901091581969809152,18357,2.969535e-06
15054, 8390673900137719808,18358,2.969519e-06
15055, 2975728277592870400,18359,2.969506e-06
15056, 7413047985325181952,18360,2.96945e-06
15057, 2810926554107648512,18361,2.969416e-06
15058, 8610188897753740288,18362,2.969414e-06
15059,-8493259296645641216,18363,2.969389e-06
15060,-8352244117182725120,18364,2.969172e-06
15061, 6648793964683714560,18365,2.969168e-06
15062,-2805550865719340544,18366,2.968995e-06
15063,-4888286786784561152,18367,2.968989e-06
15064, 7715367390226415616,18368,2.968785e-06
15065, 1455079810241044736,18369,2.968767e-06
15066,-3529944196808009216,18370,2.968759e-06
15067,-8452072373616420864,18371,2.968679e-06
15068,-7558065337216358400,18372,2.968592e-06
15069,-5512734737027148800,18373,2.968416e-06
15070, 2928701936502108160,18374,2.968344e-06
15071, 3942844762805145600,18375,2.968149e-06
15072,-1646887999531954176,18376,2.968108e-06
15073, 8518609862466185216,18377,2.968101e-06
15074,-7735644683219992576,18378,2.967838e-06
15075,  806451917067525504,18379,2.96783e-06
15076,-6071968533811393536,18380,2.967776e-06
15077, 4060714848758897664,18381,2.967761e-06
15078, 2231307499108670720,18382,2.967709e-06
15079, 1845802296957323008,18383,2.967667e-06
15080,-8202662930302384128,18384,2.96764e-06
15081,-1948302120699863296,18385,2.967627e-06
15082, 7961165695989806080,18386,2.967566e-06
15083, 3732912765982413312,18387,2.967484e-06
15084,-7710352127870850048,18388,2.967332e-06
15085, -338333151024052544,18389,2.967323e-06
15086,-7631345135479065600,18390,2.967281e-06
15087,  471608133726698816,18391,2.967268e-06
15088,-5901530664131920896,18392,2.967239e-06
15089, 5491537317182232576,18393,2.967162e-06
15090,  153216097364530816,18394,2.967044e-06
15091, 1955778025311490816,18395,2.9668e-06
15092,-5271642871455623168,18396,2.966761e-06
15093,-6909877273903984640,18397,2.966752e-06
15094, 7026944090405639168,18398,2.966597e-06
15095, 8289106260117182464,18400,2.966384e-06
15096,-4348826927736296448,18401,2.966328e-06
15097,-1908492898066425600,18403,2.966248e-06
15098, 8139611949406199808,18402,2.966248e-06
15099, 8331940429335479296,18404,2.966136e-06
15100,  879633745618724480,18405,2.966065e-06
15101, -549532224759102208,18406,2.966015e-06
15102, 5982278918477371392,18407,2.965933e-06
15103, -548889830461409088,18408,2.965773e-06
15104,-2130808764606874112,18409,2.965744e-06
15105,-3064715807038682624,18411,2.965727e-06
15106, 5496127873334886400,18412,2.965479e-06
15107,-1215872342004886016,18413,2.965413e-06
15108, 2233126475149528832,18414,2.965358e-06
15109, 5157029018384388096,18415,2.965342e-06
15110,-3402235289610409472,18416,2.965333e-06
15111,-4353126855220552192,18417,2.965202e-06
15112, -295291415772690560,18418,2.96519e-06
15113,-8442188447265795072,18419,2.965171e-06
15114, 7233045702027750400,18420,2.965169e-06
15115, 6392362878281316352,18422,2.965046e-06
15116, 7950298760900214784,18423,2.965027e-06
15117,-1187951034253245440,18424,2.964918e-06
15118, 9005580672764752896,18425,2.964879e-06
15119, 6080293113911912448,18426,2.96479e-06
15120, 1462129836586507776,18427,2.964704e-06
15121,-7985172826998278144,18428,2.964411e-06
15122, 2835127424369395712,18429,2.964392e-06
15123, 9125735624479094784,18430,2.96436e-06
15124,-5514729630982225920,18431,2.964246e-06
15125,-1258720691381615104,18432,2.964242e-06
15126,-4917063413241352192,18433,2.964217e-06
15127, 4892956429628576768,18434,2.964177e-06
15128,-7517524390710974464,18435,2.964093e-06
15129, 8709936730663157760,18436,2.964042e-06
15130, 7716167411395067904,18437,2.963947e-06
15131,-4796981018419340288,18438,2.963913e-06
15132,-5303177079009141760,18439,2.963755e-06
15133, 6029151404616690688,18440,2.963706e-06
15134, 6638354475954911232,18441,2.963674e-06
15135, 4673691773826465792,18442,2.963608e-06
15136,  -38720221023130496,18443,2.963357e-06
15137,-2566775829030670848,18444,2.963349e-06
15138, 3148789931937723904,18445,2.963304e-06
15139,-2726377429451301376,18446,2.963046e-06
15140, 3952247098250025984,18447,2.962931e-06
15141,-3474356670298340352,18448,2.96282e-06
15142, 4083442004456885760,18449,2.962794e-06
15143, 2600911109052788736,18450,2.962763e-06
15144,-4824587770832869376,18451,2.962637e-06
15145,-2998056670728459264,18452,2.962552e-06
15146,-3628247307801584128,18453,2.962545e-06
15147,-3254120245354070528,18454,2.962522e-06
15148, 8901643491031757824,18455,2.962493e-06
15149,-6351669792798030848,18457,2.962425e-06
15150, 6384214055424014336,18458,2.962397e-06
15151,-1558899620723322112,18459,2.962312e-06
15152, 8340814196160055296,18460,2.962127e-06
15153,-5219727986611830784,18461,2.962111e-06
15154,-5681150232653524992,18462,2.96198e-06
15155, 3866283665441072128,18463,2.961977e-06
15156, 8939289712182408192,18464,2.9619e-06
15157,-8540445194976361472,18465,2.961591e-06
15158,-6551940049138575360,18466,2.961544e-06
15159,-4009560789431407616,18467,2.961459e-06
15160,-8586432086076372992,18468,2.961362e-06
15161, 2244411151562749440,18469,2.961269e-06
15162,  913277842046509056,18470,2.961208e-06
15163, 8872236756757095424,18472,2.961039e-06
15164,-6480737390060351488,18473,2.960967e-06
15165,  981771029829977728,18474,2.96091e-06
15166,-4440381158668338176,18475,2.960879e-06
15167, 6409672610711561216,18476,2.96087e-06
15168, 2853650760818043904,18477,2.960592e-06
15169,-4240641070699445248,18478,2.960507e-06
15170,-2347066095600169984,18479,2.960478e-06
15171,-2941178851852417024,18480,2.960446e-06
15172,-1045494577101233280,18481,2.960424e-06
15173,-7507161915717970944,18482,2.960371e-06
15174,-7969660578764846080,18483,2.960349e-06
15175,-1126010838920471040,18484,2.960331e-06
15176, 2339191352269693440,18485,2.960239e-06
15177, 8905021252527236096,18486,2.960237e-06
15178,-1271572734892317184,18487,2.960177e-06
15179,  981644534433128192,18488,2.960072e-06
15180, 2849494831789406720,18489,2.960063e-06
15181, 2670440321973154304,18490,2.959983e-06
15182, 6697996716896329728,18491,2.959908e-06
15183, 7102955558440087552,18492,2.959789e-06
15184, 9003914875965602816,18493,2.959782e-06
15185,-2841601915835479552,18494,2.959768e-06
15186,-5448254472522550272,18495,2.959708e-06
15187,-1190684282167606272,18496,2.959705e-06
15188, 3738886590417199104,18497,2.959588e-06
15189,  -58238937822486704,18498,2.959521e-06
15190,  325593764216370432,18499,2.959508e-06
15191,-6742228372078052352,18500,2.959504e-06
15192,-6681203568749435904,18501,2.95946e-06
15193,-7424781626415309824,18502,2.959442e-06
15194,  973848742467034368,18503,2.959295e-06
15195, -379550595259272064,18504,2.959289e-06
15196, 4586662156185050624,18505,2.959193e-06
15197,  130704582764918192,18506,2.959062e-06
15198, 1172720727707503360,18507,2.958969e-06
15199, 2370917899299705344,18508,2.958889e-06
15200,-2765260331708232704,18509,2.958849e-06
15201, 2237915086718537216,18510,2.958802e-06
15202, 5841538965413440512,18511,2.958801e-06
15203, 2972298088461666304,18512,2.958797e-06
15204, 5088726156779159552,18513,2.958591e-06
15205,-7530781636992266240,18514,2.958525e-06
15206,-4193984274749196288,18515,2.95847e-06
15207,-6914839051391961088,18516,2.958376e-06
15208,-8595094632194475008,18517,2.958373e-06
15209,-8378065173430820864,18518,2.958344e-06
15210, -412624054447312640,18519,2.958263e-06
15211,-5164805279517382656,18520,2.95824e-06
15212, 3304267765533386240,18521,2.957981e-06
15213,-3411220088841599488,18522,2.957964e-06
15214, 1474678023609051136,18523,2.957905e-06
15215,-1203244026608670976,18524,2.957814e-06
15216, 4174116963646188544,18525,2.957804e-06
15217,-8155573713175922688,18526,2.957794e-06
15218,-3378536730007109632,18527,2.957745e-06
15219,  278381924496370464,18528,2.957723e-06
15220,-5324264836947391488,18529,2.957639e-06
15221, 8920433725744807936,18530,2.957511e-06
15222, 5421174494620775424,18531,2.957445e-06
15223,-7416857754710367232,18532,2.957303e-06
15224,-2587414067066666496,18533,2.957298e-06
15225,-4175343162517810688,18534,2.957186e-06
15226, 3107306334630247424,18535,2.957138e-06
15227, 1125661556052156288,18537,2.956851e-06
15228,-7100624168947452928,18538,2.956842e-06
15229,-2724016621683240960,18539,2.956729e-06
15230, 4775147055459572736,18540,2.95661e-06
15231, 3844727106765843968,18541,2.95659e-06
15232,-5234599214473931776,18542,2.956446e-06
15233, 8981575171315351552,18543,2.956308e-06
15234, 8225415946251200512,18544,2.95624e-06
15235,-2582280235322137088,18545,2.956212e-06
15236, 3192761572332349440,18546,2.956205e-06
15237,-5096166743172558848,18547,2.956163e-06
15238,  787591648112643328,18548,2.956158e-06
15239,-7873064922026415104,18549,2.956116e-06
15240, 6579839860155343872,18550,2.956101e-06
15241,-6651784409586887680,18551,2.956082e-06
15242,-2751419150308834816,18552,2.956079e-06
15243, -371520370568408320,18553,2.955903e-06
15244, 5491954402493948928,18554,2.955868e-06
15245,-6184819887015066624,18555,2.955808e-06
15246,-2533750300331917312,18556,2.95568e-06
15247,-6972701371019310080,18557,2.955631e-06
15248,-2085465845443403776,18559,2.955581e-06
15249, 8179263996025817088,18558,2.955581e-06
15250, 3823971846629002240,18560,2.95558e-06
15251,-1238873123642855424,18561,2.95557e-06
15252,-1817496885636550144,18562,2.955482e-06
15253,-4019977442503609856,18563,2.95543e-06
15254,-1523729389745039872,18564,2.955375e-06
15255,-7154987734323507200,18565,2.955314e-06
15256, 6344994436521167872,18566,2.955232e-06
15257, 3762413131918122496,18567,2.955132e-06
15258,-6628109758362990592,18568,2.954987e-06
15259,-1668133083559336704,18569,2.954972e-06
15260,-4219242215182332928,18570,2.954911e-06
15261,-5842279178413505536,18571,2.954868e-06
15262, 2499597020245636096,18572,2.954851e-06
